0 758.8648071289062 0.0 396.5140670607243, 1 664.8550849412101 -14.59798201387908 396.85116492421855, 2 537.7307964085667 -100.89942027572992 122.75751566745578, 3 479.3097220454526 -67.07685722145166 -239.9554499071578, 6 852.8735240957081 14.597731122290215 396.1769606166382, 7 958.763803303648 -55.235386910431785 120.34096581216977, 8 1080.9347995071082 -37.04702829604372 -260.4301497227227, 12 729.3129104686601 -70.35675090418117 605.942276642887, 13 726.8583895385659 -183.7812054200109 792.1224663400662, 14 713.9170342851479 -277.46583915859173 752.6644792234806, 15 759.8135056634169 -297.46892392331995 846.886222685453, 17 832.7589263776447 -173.59710074270643 759.9526329651453, 18 980.4150625464234 -247.6534068267967 545.1411803153974, 19 945.2143936538636 -392.19338528802905 656.8386966203822, 25 616.9787560318728 -157.81760760626173 776.2017224061638, 26 368.0371149551809 -222.04785583339103 677.7024908461024, 27 340.66566490235283 -347.4742372355454 798.2897785320465, 
0 758.957275390625 0.0 405.2575623038125, 1 662.1369870135275 -16.61890202821457 404.8395036430861, 2 559.5360468502611 -107.59900943647018 126.79863748424395, 3 500.37617462822914 -64.76519240296076 -230.59693769281466, 6 855.7765754948329 16.618678336016522 405.6756069397868, 7 968.4428612727729 -58.74957838221437 127.05118888663912, 8 1099.9596354962716 -42.004251780323244 -249.402325632042, 12 744.3406095467374 -81.88484832752945 612.4251220384527, 13 751.0069850433875 -204.25676249840018 792.858275775863, 14 738.8196482102351 -299.29848221462146 752.1858763731317, 15 782.4775472684126 -321.75161106230155 846.8862226854532, 17 859.1379153777865 -189.68739417291917 761.5464628595404, 18 1009.1025020711764 -255.03392148944687 546.4275735933003, 19 974.2112289196007 -400.84956324826726 627.1704674095535, 25 637.5581634394354 -180.5029004333009 775.1405640884062, 26 402.3487482164206 -232.7493540383449 655.2427345036484, 27 360.2591525009625 -351.6923124256891 759.7578188440388, 
0 760.4157104492188 0.0 410.94075678077616, 1 665.5922412751071 -17.76087948448793 410.3341405142111, 2 572.0795234101719 -102.38773110046456 127.42016387245258, 3 511.7397520436808 -56.30981510658941 -228.1598360436982, 6 855.238229151361 17.760629760431897 411.5473599980651, 7 968.8147718660423 -52.61847883578163 127.72712408980357, 8 1115.087247050037 -37.169907851868516 -246.47359786375762, 12 754.818580194092 -86.36462075222627 616.8753622068305, 13 767.2361002512386 -211.8689060647653 794.0640469342161, 14 755.9146928179731 -305.3616833521557 752.5304256758814, 15 798.5112528103742 -329.6887996280516 847.3578565965859, 17 874.1281203036282 -194.57481241310123 763.0841467471955, 18 1026.916631266493 -254.40535541072057 551.6421766018905, 19 1004.6779894654923 -404.6298065902799 627.8400621492085, 25 654.4977407357488 -189.61965849831478 776.0328019017716, 26 425.3424377462904 -232.43236339106983 651.1307960576098, 27 371.78153384113153 -345.6673903743009 740.6487638445283, 
0 760.4157104492188 0.0 413.17185921625, 1 665.2071100707873 -19.112735250285972 411.97689533978667, 2 571.3292763572174 -101.12422759466206 126.35565161868323, 3 509.87139866789596 -50.69411088985919 -226.67999741552308, 6 855.623358156399 19.11248527654007 414.36680483987186, 7 968.4877203160031 -48.04700971420739 127.75373883227576, 8 1115.9997687317846 -32.08879748086653 -245.88294565714295, 12 754.2461558508047 -88.30035698863983 618.5046873793546, 13 766.1311360150644 -217.1092501691498 792.6147626655742, 14 755.2483569924267 -310.81743969625893 748.4467385853035, 15 796.8369651100776 -336.10295869205845 843.7845673067164, 17 873.2512752704515 -197.8494663809355 763.1792659752017, 18 1025.8437108734263 -251.19733877895237 551.039096509386, 19 1018.0664653328895 -400.38330374826614 627.5755403389152, 25 654.1424771858866 -195.85485932637877 773.0044799620088, 26 438.8428706202935 -229.59197812534524 628.8853229287578, 27 370.9588118174886 -336.0941230043562 706.2822430483296, 
0 760.4466552734375 0.0 413.3811792846094, 1 664.1157251361452 -18.082365142592298 412.68063583987737, 2 569.7014211858166 -98.17512346621136 123.51082598813196, 3 510.68192345541104 -45.2532781456967 -229.29288146561737, 6 856.7765933327737 18.082113561682334 414.08170449838076, 7 969.7831975775895 -46.14564784407938 123.96095704326126, 8 1115.3022756658468 -27.684657914160795 -250.50291681933288, 12 755.2004526826332 -89.42922249038034 618.7561358243418, 13 765.6123910982191 -220.48778017401412 790.4386140240671, 14 754.8916288004342 -314.0717680598257 746.2308286975775, 15 796.3244528808899 -340.5023580655867 840.9539975684769, 17 875.7467077522138 -202.6423429230913 761.7348813067855, 18 1049.9430934877344 -263.43539782117614 555.5557949066192, 19 1024.1413533584175 -411.84231797942715 623.7213039600991, 25 653.0940920759087 -197.69872484213911 770.7838363218078, 26 438.12814157591225 -230.68333735635736 625.7777128698876, 27 366.7942640989221 -335.48770320194194 703.5186807279944, 
0 760.7160034179688 0.0 413.7467493529688, 1 663.7762297956699 -19.13713400463729 412.65011230100504, 2 576.6178965983669 -102.07346383531727 125.1026836249502, 3 512.1927097066743 -48.078520012767484 -228.1137297744309, 6 857.6547946845945 19.136879570864664 414.8433633494792, 7 971.9650854851329 -46.60877630428455 126.04250460896668, 8 1115.5145402377932 -27.951452465143888 -249.26853843456684, 12 756.7471280807131 -90.54700332463219 618.1757533825015, 13 767.0167505545646 -222.7914565158735 789.1111675540843, 14 756.6551595533712 -317.2309795347739 745.7500622073147, 15 796.3083140456741 -343.4958177480595 840.709312195533, 17 878.350450718804 -204.01692332567544 760.811729143047, 18 1054.8129150689972 -266.94703810745494 558.0005215003586, 19 1025.9734915306342 -416.41613561824687 621.2574036811023, 25 653.615318884767 -200.75494146470632 767.7453698541641, 26 441.2108152602102 -232.78054287668735 617.8083415727863, 27 374.3370113132416 -335.115874434315 682.3513599590605, 
0 760.7160034179688 0.0 413.3811792846094, 1 663.0443438963285 -20.400124790600007 408.49804272962047, 2 565.5819819038985 -105.57744863183369 120.38466787469963, 3 497.07947658317136 -54.22927102684025 -232.42376098855186, 6 858.3866500063845 20.39982419005022 418.26426750666803, 7 975.0580094949637 -44.69200625304937 135.10841058515223, 8 1107.1655527075204 -27.37259272754173 -252.04738778564183, 12 744.9297867826554 -92.09071209537242 616.7759576826885, 13 747.4955428498325 -227.78892555046247 782.4779235708269, 14 740.6324404008543 -323.55913793179263 736.3809216732415, 15 778.3725469318166 -351.12810656250554 830.8313010053092, 17 860.8619508218533 -207.86353460702657 757.3488072282024, 18 1042.3833967286955 -267.8643963436685 556.0496587586265, 19 1013.6263214698023 -412.72021792789604 608.881730040547, 25 634.8555689906284 -206.8141329731498 756.1403182145549, 26 439.5030252841031 -241.42180196313168 593.4297889179093, 27 375.6591143191325 -341.7149071610336 649.7718663423562, 
0 760.7160034179688 0.0 412.2689508910547, 1 660.125544731434 -23.989700282957465 406.3316153051536, 2 568.6353481002407 -120.10815588069919 120.81957220629567, 3 487.0183542137135 -67.99151278626343 -229.25078793120156, 6 861.3054655012219 23.989383268650084 418.206233741274, 7 980.6115818304534 -45.93550021786619 140.62145734377788, 8 1096.209369569393 -30.080475944726743 -248.52750241614558, 12 737.2928065878169 -92.90962278834299 614.3017083891991, 13 735.1762964265299 -228.69783867413832 779.1239545795198, 14 727.4157664567078 -326.6704180319975 731.2252762672798, 15 761.8415353711048 -353.84046842106034 825.9194092430249, 17 850.2962923814882 -206.59656940258284 755.866515877197, 18 1029.6186742110547 -266.7170896129547 556.4789567794633, 19 1007.6970417919981 -409.7796925641582 602.7158901038885, 25 621.8230357358784 -210.501040460027 751.1839851185249, 26 434.80361670933047 -250.72630532797595 580.2953026647562, 27 381.94960432722803 -350.639132236055 632.3085776026392, 
0 760.1206665039062 0.0 412.2689508910547, 1 658.3902374034197 -24.440872079874477 406.80427236653634, 2 560.7323844907979 -123.01427243900146 123.4954919113988, 3 469.9241640173116 -69.99978275643221 -226.55635055526182, 6 861.8500594936697 24.440558938319736 417.7335819210592, 7 978.9392238012703 -42.91475446629116 143.36888364622985, 8 1086.9954861945175 -25.539131984283927 -245.53553276373032, 12 731.3749867901098 -90.65874764346844 614.4646104735994, 13 722.1093937522819 -225.92677314199364 778.4861138964071, 14 706.5697871363321 -323.95542558784064 730.7000892251743, 15 734.4846157858145 -350.5984108303346 825.6543480109852, 17 838.5761946275253 -204.82467768037276 756.5423376102466, 18 1016.8580001344671 -266.60058398349156 559.5478645019136, 19 1007.1333241248142 -409.3104937944038 598.7642821268031, 25 610.0019363682607 -206.78497779474176 748.9317764032502, 26 423.32861934594905 -245.4132479491414 571.6978500751155, 27 384.51155480576466 -346.6419577726122 607.5212511105663, 
0 757.4073486328125 0.0 410.2219538207422, 1 652.9378861003252 -21.631210177661472 405.0028921915797, 2 549.293378294239 -119.98015149188133 122.20666785882423, 3 448.45071710220526 -63.959464456957136 -222.22172209526605, 6 861.8757726124654 21.63096293398679 415.4409732953883, 7 968.3472310607784 -41.58078222869392 142.12405970663747, 8 1076.8227402859266 -17.976165673104134 -241.8260737008486, 12 723.3195976560044 -88.04340023159594 612.0927333408125, 13 704.2760173471426 -225.6790541031601 773.7788512239741, 14 673.5766883533894 -324.96822613524415 726.7143134735724, 15 692.2408237396958 -349.11781340654863 822.222892697618, 17 824.8191682702108 -208.50273894466736 754.0460907986588, 18 1003.5783494246764 -270.7621332344571 559.3709232261964, 19 1014.2226436741447 -416.90065854195814 594.9274039592586, 25 592.4856728377672 -201.37657333793848 742.5916130241179, 26 408.0070680764567 -233.72858852012757 557.5801261527973, 27 371.11620197114155 -345.2216947888211 588.7927821299862, 
0 756.12890625 0.0 409.64674324945315, 1 647.9566946323217 -22.089551727140567 404.8398178566431, 2 554.6921554751374 -129.90828887850813 128.58199825664184, 3 441.9251546532009 -69.93624410476767 -215.61155372438236, 6 864.3000911680612 22.089329910322597 414.4536300651149, 7 967.0689779877309 -46.61031200339822 146.66033328465522, 8 1073.1080740331474 -17.484662263494613 -232.91293340856123, 12 723.141030196103 -84.99698195987199 613.2175569136012, 13 698.8347903985131 -223.0231597015228 774.0537667366713, 14 654.3970972285164 -322.9173835384224 726.4211849321908, 15 662.5499712659006 -344.4664858139399 823.5139209809389, 17 823.8210168938842 -207.20238308948683 755.7717814126075, 18 1003.1849372070315 -274.08699312326297 564.7817854656813, 19 1022.6197783433038 -423.01037304160525 595.4575932155307, 25 585.7086267452523 -197.29958586505165 741.3430881754383, 26 400.72197941398383 -223.36023813130942 549.6458947653393, 27 377.61737529570246 -339.34231592384486 563.2401653521378, 
0 755.1719360351562 0.0 409.4376062865625, 1 644.8955037850303 -22.27797800742567 405.06982484685557, 2 550.6446006404483 -134.92138132364983 135.75878902763424, 3 435.60685737085527 -73.70199377021183 -207.01030838651593, 6 865.4473823658396 22.277768059594496 413.8053528734714, 7 964.5915474641965 -49.29154027592594 153.39576657696506, 8 1070.882796967427 -20.907439330534828 -223.61778642765125, 12 722.150197273119 -83.10311793136783 614.2823641990556, 13 696.160953003441 -222.3910909416262 773.5445927344273, 14 643.6362914336229 -322.12873380984354 722.8415838688451, 15 645.9544544777928 -343.36679758858327 820.5392213552021, 17 822.2938036606904 -205.68218119390127 755.812466167279, 18 989.5761788804716 -257.84016130754185 566.3565994446964, 19 1032.1011849268525 -402.80158080369137 555.4520823758793, 25 582.055676464121 -196.43662994083815 740.1570790228446, 26 404.3680141465639 -208.77600467479283 542.6356032987807, 27 375.53115481916075 -327.7526182873062 527.838350953758, 
0 753.3408203125 0.0 409.4376062865625, 1 636.3348906183777 -20.063656077292112 404.5165396292505, 2 544.256430144453 -137.66769463913033 140.4983028482597, 3 427.6374411435568 -76.6820244101487 -197.97732725457615, 6 870.345725658559 20.063454599956 414.35863241111247, 7 964.344878750806 -56.92559015243012 159.40609948411935, 8 1073.0122940226267 -23.96501450610444 -214.84484131896, 12 717.8445384524975 -88.60399123106689 613.1076643107664, 13 682.218253671337 -234.3479210484166 763.3253530379747, 14 622.7836610070767 -338.07943954723953 711.2807893220833, 15 618.5681486337912 -359.5893685121469 806.956798709593, 17 816.5497457624374 -218.6944304630214 755.0051370877933, 18 989.7849789595169 -263.700604280958 609.5098899541292, 19 1038.861782810123 -392.7298733595157 517.6948880096528, 25 563.5047600547523 -205.42366698928348 724.4443157849622, 26 399.09875652141466 -216.18326624228047 530.0898518176346, 27 361.3373346447816 -345.28129326335727 492.8014673972698, 
0 750.387939453125 0.0 407.66371102289065, 1 629.710602039703 -22.185790538338306 401.42451326008234, 2 555.8031212376261 -146.91711629024007 133.58760101348128, 3 435.20694632619774 -80.20445025628294 -203.41098445559396, 6 871.0642051548691 22.18556168700445 413.90285707608075, 7 965.9100458122911 -57.391022161305784 156.64714638015113, 8 1087.6235992477864 -18.16213673323969 -214.23786850012868, 12 719.5861259154368 -99.49286528024246 608.783577273629, 13 688.3267300102644 -258.0130318284717 747.4633486576466, 14 628.4409697103207 -365.11693527687896 687.86793945285, 15 621.6285553116953 -390.9029686903541 782.6597339518129, 17 827.2700248895615 -239.96434151414752 743.3965730975004, 18 1011.2431848568585 -278.13944043514937 601.4584189402901, 19 1059.199131660058 -403.88899646603556 472.66555852836893, 25 565.8517523427086 -229.2899907562259 707.4728000760009, 26 406.60874714250417 -239.18530964189634 505.15781488819493, 27 379.89483582457547 -362.89460476628926 449.6457297837445, 
0 746.9951171875 0.0 409.0657801146875, 1 627.5523616475826 -19.841570832117682 402.9267346893248, 2 559.2860482980557 -131.36053196198912 127.54339346265755, 3 438.15356150025474 -55.01432603949925 -206.77269850339053, 6 866.4367552695153 19.841340403791598 415.204770372187, 7 960.2681667453639 -47.82881246514005 148.39067851673775, 8 1108.7820567310387 -3.650335243590007 -217.08104693341727, 12 723.1039112071858 -105.653572765078 611.5769233844587, 13 696.2678298614621 -272.72059817512684 738.6820602530191, 14 630.6793452684844 -377.0147311958311 671.5249107817978, 15 624.1415462524234 -411.56954556247285 765.4347622347881, 17 835.5149236831811 -255.2207502223865 737.7141938259014, 18 1036.966019224376 -262.3628514819622 593.7135236830788, 19 1095.9890342414574 -364.83309291079973 357.3473844306038, 25 575.7032121189914 -239.9258915331061 696.8243332699761, 26 428.64657489378226 -234.1830651693019 488.9461925409122, 27 392.79897216799907 -336.3884950511209 394.228756418893, 
0 743.10400390625 0.0 409.0657801146875, 1 616.8486557153587 -22.588043890967302 401.0304217324266, 2 573.3601867623827 -143.66021667906165 128.09549992610027, 3 454.86205307270524 -56.05927568099429 -203.88194333826686, 6 869.3582221342414 22.587819194931832 417.1010650023401, 7 967.878662892454 -55.97377663926977 151.07952074658635, 8 1122.5353898957767 -10.24805634946685 -208.23812767858658, 12 727.9021946274938 -108.63187715507931 611.0791562299033, 13 706.3674772309241 -285.62205606619835 732.3862773061516, 14 638.0285946247802 -395.02477841836327 664.156037946639, 15 629.5408256263261 -431.4678980869055 757.3394284354664, 17 851.3985306481766 -265.41267460206575 734.9399194283059, 18 1051.997296400783 -258.2297111797666 585.1678549978436, 19 1097.3527831038061 -360.3270496959045 303.5417841331928, 25 580.3904142256746 -255.8388116806322 686.9101648087557, 26 464.1155321738202 -258.41993145408566 455.67563024527533, 27 458.70944070867733 -357.15343716717206 392.36683941861327, 
0 738.974853515625 0.0 409.4376062865625, 1 618.2581694558683 -23.214369287673478 400.9698295252101, 2 576.0293717549694 -138.41672877978323 123.46536929040406, 3 469.21685427487694 -45.233018375902134 -212.29603041094708, 6 859.6904656390159 23.214123697662114 417.90529919339815, 7 971.5384545426101 -52.581353309708646 144.15359329385268, 8 1138.7357169416132 -5.869011173064564 -214.11111326844673, 12 733.5087490821974 -105.05483601537863 615.8193300749064, 13 718.5034020982633 -281.50033050063473 738.5426330217664, 14 649.3965312170732 -387.34459017431357 669.3343863016299, 15 640.4522171859004 -425.84112245287554 762.102111221897, 17 860.5008930405321 -260.4315213620196 742.1048375193585, 18 1071.3615209925906 -252.14831507508546 587.4721789421867, 19 1107.7837708579002 -361.840317033291 292.45103535785086, 25 595.1881746829124 -253.90091774295314 689.4772442502159, 26 483.0269616705048 -264.8324266483627 442.8708695336245, 27 508.24355891054415 -355.05535181856936 413.0326934765467, 
0 735.7036743164062 0.0 409.0657801146875, 1 614.4368631608479 -30.724784436396703 400.3482817227293, 2 584.5290907800761 -150.02665839401902 119.5895709299744, 3 491.70482986241393 -45.93691626265422 -214.39488198971742, 6 856.9694235931802 30.72452570105252 417.78319596195286, 7 984.924887669714 -55.374290895263286 139.81400600960137, 8 1160.3794999366078 -14.618465144790662 -214.28609795623947, 12 742.6150823050914 -105.70508846899725 615.3805139599938, 13 739.7557251104062 -282.7493210061346 741.7393130838301, 14 671.7795446406531 -390.6836130022611 673.2378941670715, 15 658.4416457882609 -426.16420178328576 766.1449148118012, 17 880.1913821716139 -254.54487022602862 742.9972455657597, 18 1067.3433377313595 -245.7377441433796 575.2697858894725, 19 1103.8352572197825 -373.69835853591997 284.20880239991413, 25 613.4626868361172 -265.28587057872295 692.1595433522931, 26 511.3550221781733 -289.6443605879888 439.4464858269372, 27 576.9581133968975 -382.55038854408633 424.60537074384945, 
0 728.6665649414062 0.0 407.7405542846094, 1 610.313134702396 -38.31195912881467 397.5026811719782, 2 591.5980285435489 -158.45476107314346 116.82905111912885, 3 498.1611805190645 -55.43973693766213 -217.37926348668066, 6 847.0189763365543 38.311660890167204 417.97833257503726, 7 993.1695061798875 -52.83247850727162 140.5349122665184, 8 1164.866061667191 -14.595637249006927 -213.0945690777222, 12 734.8485115589531 -103.20819299978677 615.1341108220394, 13 736.8698390982266 -277.7739804523254 745.7889762765845, 14 676.3369533428801 -386.14440189772284 679.4393189335887, 15 663.2557179180111 -420.5712385991884 771.618731091868, 17 873.36549196645 -242.344500283652 747.24340742278, 18 1047.6256479211593 -229.20951180242758 577.0334860477541, 19 1081.9111705291466 -363.43377221540504 289.26260160804975, 25 611.5849216012382 -270.4115445182968 694.2173182490086, 26 521.336146230153 -309.9303613921442 435.84178785746803, 27 610.6602154200108 -397.71788087302076 465.51399938546297, 
0 727.0508422851562 0.0 407.66371102289065, 1 611.9041967202836 -40.91379754667251 397.4281731790136, 2 593.1729870849307 -160.6126026806536 117.82892380138026, 3 507.4811840789409 -63.60682936697114 -222.5408143164608, 6 842.1965005174953 40.91347996108548 417.89915272284145, 7 996.8488912369528 -50.099548364583654 142.74056162861933, 8 1160.3611805985029 -13.860730104405576 -215.1196383101011, 12 735.4774597133227 -98.51932924049103 618.1376467009064, 13 741.0632716126074 -269.0395046375436 754.0201699289067, 14 680.8768813400588 -375.45105351347746 691.3149402426255, 15 668.1882895468823 -408.9010066763973 782.9828397250732, 17 874.3715050615884 -231.8402423350886 754.7011012926711, 18 1040.9596007982545 -217.10814369537184 582.3057737621065, 19 1061.7072393606095 -351.2485871355674 294.4302782363683, 25 616.9621856857523 -265.00374286221194 701.2146408225591, 26 527.4404932578063 -312.32947586807285 441.08078770811164, 27 624.7615187371894 -397.59837969487984 520.0957622378874, 
0 723.478759765625 0.0 406.34576363519534, 1 611.4832248882278 -42.81849414432548 396.00673468677394, 2 592.166036495679 -161.7002603906751 120.11498841551759, 3 525.3797548666448 -66.28800995763666 -226.48183583146908, 6 835.4733253048246 42.818187153006235 416.6847065519253, 7 1012.9456200280183 -54.275139849638876 146.18724972135618, 8 1176.3699223149852 -18.083135326221765 -213.5699597745537, 12 741.3402884511798 -97.91965778814682 616.971611909651, 13 751.5246427160066 -266.66525243568503 756.728095460781, 14 693.1120207168896 -371.1101628882215 698.4836994173301, 15 678.5479208045641 -402.97452265794175 790.0703845922461, 17 880.5918001861779 -225.97653635610448 757.1942399293492, 18 1037.668446604333 -209.13041408591465 585.2501423254249, 19 1042.1670288007626 -344.2733004984557 298.9212709588328, 25 628.4406928450363 -266.36666679635323 701.3015463191949, 26 528.519193933348 -320.985766623999 443.22826746888984, 27 647.2338284502505 -405.6414052727393 545.5711592404532, 
0 722.1190185546875 0.0 406.34576363519534, 1 607.256933321358 -46.45925994232496 394.84896848827816, 2 598.1056333672693 -179.22823676407546 126.86580524953627, 3 527.7693071848989 -82.25489242024116 -215.25739558904797, 6 836.9801312795258 46.45894487978664 417.8424637807383, 7 1027.1629110047006 -67.8054936755882 161.67820023151762, 8 1169.2406199549664 -27.55263831180872 -202.60332667765238, 12 742.8975432842124 -96.89549545316024 618.4721982820939, 13 754.6802866336675 -263.97343577476937 761.4121690864043, 14 694.5399942018469 -369.3377619302654 704.1625528896412, 15 676.8385307035398 -397.9548822778577 795.4954355077529, 17 885.43785364977 -220.70131252824967 763.4624886732812, 18 1041.4253799119506 -205.03456957257532 597.2142094507961, 19 1029.9967137525302 -341.6866575057022 310.1705606811796, 25 628.4574758956503 -266.3850225027359 704.9999639107767, 26 514.0059486608291 -332.8138646960712 449.2521733312416, 27 660.815986257377 -420.80564235063986 573.5540617142262, 
0 718.0512084960938 0.0 406.48533577875, 1 604.6435632670966 -50.66687674378976 392.5626420990849, 2 599.315949595773 -179.85291311638917 127.63783057102773, 3 528.8106656524762 -85.18646487809104 -208.96440665439525, 6 831.4579027212096 50.66652874046873 420.40790791044617, 7 1026.3281331130247 -62.13167413523607 171.53654852201032, 8 1140.3758776454738 -17.092603152649616 -193.806537046529, 12 732.7684140662662 -94.21344238998155 620.6890834022865, 13 742.4201234121823 -258.30949811127454 768.300814026063, 14 687.6286835177335 -365.55416676900995 715.7167218377093, 15 671.0812636515745 -392.5154660129791 806.5280696184462, 17 871.4243779950548 -211.10566283761767 771.6752257576528, 18 1018.1579081595651 -188.90108415687007 612.4342234107286, 19 1017.7511863711711 -321.13214436427444 335.5617346918741, 25 617.266000600976 -264.1246386708662 709.1816828576879, 26 505.22041785630404 -333.1884308893481 457.8807420538942, 27 644.2446281592199 -423.203758406683 584.4202345412842, 
0 713.9505004882812 0.0 406.48533577875, 1 602.9961536359834 -55.96565214089813 391.04250891192294, 2 596.9941839399978 -191.08050973845337 129.93163080434033, 3 527.1846941799565 -100.22089623154855 -206.43752722907038, 6 824.9038773485246 55.96521306518542 421.9280301558441, 7 1039.360413182463 -53.53279569558319 181.96443009408551, 8 1113.9169506155336 -2.6988223286124935 -186.2353971511518, 12 723.6855522431921 -93.22117935627085 623.4981853066671, 13 731.5505814864923 -257.21974347684807 772.3001965687052, 14 682.6419062530857 -364.60655053590745 720.4409324000607, 15 667.6517287147012 -393.04040135967284 811.1139783543191, 17 858.4778097619311 -206.6282801251879 776.2278235379746, 18 1012.460590350795 -183.9214512347262 620.6495355750418, 19 1002.33140053083 -314.6601291967765 342.188263892009, 25 608.3910199331024 -266.02021769614413 711.3395311148996, 26 494.90150645808217 -342.5700434671914 461.7405201454916, 27 644.7246527762577 -426.68286118922913 586.6883263351308, 
0 709.1685791015625 0.0 406.48533577875, 1 600.1887646986994 -59.09316731452592 388.52226819038947, 2 595.7952682755537 -186.23254731089418 125.74576955290735, 3 523.0402742167663 -93.66862402601168 -202.0177314731685, 6 818.1474611860235 59.092714493848135 424.44825716167213, 7 1035.7706889718997 -47.06299770963042 187.12831841077593, 8 1102.695830561337 4.58052108011745 -180.88790003211022, 12 712.0693247459275 -90.27822896146182 625.6214873276637, 13 716.7437781001846 -250.79608693604672 777.4172422989269, 14 670.16329383832 -358.54766754024195 727.0682165845384, 15 655.1941450320785 -386.0453381370038 818.0586075924433, 17 841.5530751586614 -198.9288451549886 783.4294087415864, 18 982.7686071779433 -171.44125293093657 624.7812530402078, 19 985.6523291394067 -302.1918039762319 345.86873485326976, 25 596.0719185805349 -261.6363622068391 713.4408027874798, 26 491.9412437139275 -336.46288374884415 462.5953243571231, 27 628.9745297144908 -424.24352209439246 589.4234228611512, 
0 701.3956298828125 0.0 409.5766443725, 1 598.0403136403072 -66.53330593075663 389.03296069145813, 2 607.0681998843863 -183.58036109241215 126.51718032541476, 3 521.5199468252912 -89.5077719599706 -191.96662892102188, 6 804.7500723236027 66.5327842223126 430.1201571283657, 7 1040.6779728474935 -35.7696199976092 195.74602213144738, 8 1091.023129095502 12.123251891206024 -173.87137931661653, 12 690.8662050241207 -83.79117848932555 630.18723008483, 13 690.7215591018393 -235.72691445628772 789.1928103487063, 14 653.7177970191879 -341.8679809437264 748.1038656150309, 15 641.6286881644528 -366.5276597302362 839.7421864273232, 17 808.8870311551239 -178.39817733009917 795.2729038843548, 18 934.6201421027808 -141.31246547080409 630.4384127328893, 19 964.7935037461726 -269.5800353307364 356.67606771783164, 25 576.6592207433833 -254.60624552438168 720.6409978674347, 26 489.81777578347237 -331.737136956984 467.2794631905232, 27 607.3369007671009 -418.6809065356289 593.3914906833779, 
0 696.3773193359375 0.0 409.7945856566797, 1 596.6882763459677 -69.02994334671413 387.35434081303197, 2 611.3122204524478 -173.87662031544852 116.82497874390515, 3 509.99446659416753 -81.20527993296676 -192.3683142999646, 6 796.0655160598845 69.02936402702815 432.23463057159904, 7 1028.75920777998 -21.576855156470728 191.93486763699468, 8 1079.038390854359 27.63716985975094 -175.0142604634715, 12 671.1637937035172 -79.2831838094403 631.3432891659965, 13 662.6029589677185 -225.82517281363226 791.8734446836985, 14 629.1300476239348 -331.2198749095153 750.9670722980176, 15 619.0418166165167 -355.8361865696303 843.0615406760095, 17 779.0943778571371 -169.14722061607654 799.3767745657273, 18 903.4397535782587 -131.2060482656021 628.6595532721587, 19 943.380117818981 -261.50721680674104 349.02670370762246, 25 552.6539285947541 -245.68608539507443 721.5833335214651, 26 473.1874167730041 -323.599651392507 468.021066526323, 27 578.82820243686 -412.08780627574777 591.8997559377251, 
0 695.3948364257812 0.0 407.9246718114158, 1 599.2458696787508 -69.16729161868649 385.50312779995056, 2 605.1579266553942 -166.08812887114448 114.06875131348659, 3 495.96449113195064 -79.73235187696199 -196.21648175889834, 6 791.5430299185746 69.16668559107845 430.3460186647907, 7 1007.5823139276408 -12.417702490180403 187.17959295736057, 8 1056.8879028704569 35.00920993160007 -182.10417692079056, 12 657.0276969663448 -73.07852882976582 629.4279473409289, 13 639.9312919998944 -214.18536125827723 792.0248746408282, 14 606.1864839208392 -317.80647007837604 752.3120462016699, 15 596.8146319289428 -342.1979564383936 845.3411329637732, 17 753.2768619341556 -158.61598401969493 799.310855434314, 18 857.2851336712213 -117.4800102409147 622.0473338993959, 19 915.1348726973129 -247.23847471586663 346.38031476117, 25 534.0779848195772 -233.56386482995208 720.2642595995732, 26 456.3675036822161 -305.12705518753353 458.7574352699513, 27 555.7060354220384 -394.9428858468122 579.7826429160756, 
0 693.6361694335938 0.0 408.3794125383323, 1 598.0850050881552 -69.52901859282755 385.5747510072722, 2 603.5377087962436 -163.741609914633 112.00489705942454, 3 491.91000047439036 -77.63640269913162 -197.79802167881292, 6 789.1865507394622 69.52841047593763 431.18387215742814, 7 1006.4250651279281 -9.493616200318314 185.9988497501015, 8 1056.469712674485 37.80865656464441 -183.94118654181477, 12 652.5350146126996 -72.430508133123 629.6179820818343, 13 633.6575319665307 -212.51031676494938 792.1312542276631, 14 600.7783651739445 -315.5445488558416 752.7413350114128, 15 591.3748585928745 -340.2897862844636 845.8770674120154, 17 746.7098646953943 -156.90353846721496 799.6215996094937, 18 853.9056359164355 -115.89425793030973 621.5857882211033, 19 913.0895031427922 -244.88718732787834 346.36680714198303, 25 528.9159866450611 -232.3285988056952 719.8920608969944, 26 453.5727659545114 -303.9258222060496 457.38547844216555, 27 551.1550468564658 -392.73007571644536 576.9449216848981, 
